rubrique,regime,department,count
2552,Inconnu,62,1
167,Inconnu,62,1
3230,Autorisation,62,1
3260,Autorisation,62,1
4715,,62,1
4802,Inconnu,62,1
1436,,62,1
4120,,62,1
4130,,62,2
4140,,62,1
4140,Autorisation,62,1
4150,Autorisation,62,1
4330,Autorisation,62,1
4331,Autorisation,62,1
4420,Autorisation,62,1
4510,Autorisation,62,1
4610,,62,1
4630,,62,1
1520,Inconnu,62,2
2175,Inconnu,62,1
4801,,62,2
2521,Enregistrement,62,1
2251,Autorisation,62,1
265,Autorisation,62,1
89,,62,1
2175,,62,1
2321,,62,1
4440,Inconnu,62,1
4710,Autorisation,62,1
4801,Inconnu,62,1
1173,Autorisation,62,1
1331,,62,2
1412,Autorisation,62,2
1525,Autorisation,62,1
2255,,62,1
2711,Autorisation,62,1
1158,Autorisation,62,1
1321,Inconnu,62,1
2221,Inconnu,62,1
2713,Enregistrement,62,1
128,Autorisation,62,2
119,,62,1
1BIS,,62,1
211,,62,1
254,,62,1
281,,62,1
282,,62,1
328BIS,,62,1
33BIS,,62,2
6,,62,1
2230,,62,2
2345,Autorisation,62,1
2445,Inconnu,62,1
1431,Autorisation,62,1
1200,Autorisation,62,1
1310,Autorisation,62,1
1311,,62,1
1330,Autorisation,62,1
2410,,62,1
4725,,62,1
2311,,62,1
2718,,62,1
2780,Enregistrement,62,1
1310,,62,1
2630,Autorisation,62,1
2251,,62,1
4755,Autorisation,62,1
2717,Autorisation,62,1
2719,,62,1
2102,Autorisation,62,2
2782,Autorisation,62,1
4735,,62,1
2102,Enregistrement,62,2
2102,,62,1
268BIS,Autorisation,02,1
331BIS,Inconnu,02,1
2552,Autorisation,02,3
18BIS,,02,1
261,,02,2
1436,Inconnu,02,1
4110,Inconnu,02,2
4510,Inconnu,02,2
4734,Enregistrement,02,1
333,,02,1
68,,02,3
1431,Autorisation,02,2
3510,Autorisation,02,1
3550,Autorisation,02,1
4130,Autorisation,02,6
4421,Autorisation,02,1
4610,Autorisation,02,1
2524,,02,2
2530,Autorisation,02,1
2531,Autorisation,02,1
2564,Inconnu,02,2
2570,Inconnu,02,1
1532,Inconnu,02,5
4110,,02,2
4511,,02,1
2731,Enregistrement,02,1
1180,Inconnu,02,1
1525,Inconnu,02,2
2220,,02,3
2221,,02,4
2255,Inconnu,02,2
2714,Enregistrement,02,2
4719,,02,1
1414,Autorisation,02,2
1421,Autorisation,02,1
83,,02,1
195,,02,3
2545,Autorisation,02,1
1136,Autorisation,02,2
4735,Autorisation,02,1
1136,,02,1
2221,Enregistrement,02,3
4330,Inconnu,02,2
4710,,02,1
2710,Autorisation,02,3
182BIS,Autorisation,02,1
2220,Inconnu,02,1
4110,Autorisation,02,6
4120,Autorisation,02,6
4321,Inconnu,02,3
4330,Autorisation,02,1
4440,Autorisation,02,2
2516,Inconnu,02,1
1611,Autorisation,02,1
4801,Autorisation,02,1
4725,,02,1
81,Autorisation,02,1
1190,,02,1
273BIS,,02,2
2950,,02,2
196BIS,Autorisation,02,1
118,,02,1
3240,Autorisation,02,2
367,,02,1
89TER,,02,1
125,Autorisation,02,1
135,Autorisation,02,1
387,,02,1
54,Autorisation,02,1
1420,Autorisation,02,3
225,,02,1
1417,Inconnu,02,1
2340,,02,2
2685,,02,1
2450,Autorisation,02,3
2251,Autorisation,02,1
97,,02,1
2251,Enregistrement,02,1
2275,Autorisation,02,1
285,,80,2
1525,Autorisation,02,1
2711,Autorisation,02,1
119,,02,1
2546,Autorisation,02,1
1136,Inconnu,02,1
4442,Inconnu,02,1
2716,Enregistrement,02,1
1158,,02,1
2565,Inconnu,02,2
1172,Autorisation,02,1
2925,Inconnu,02,1
1310,,02,1
1311,Enregistrement,02,1
2101,Autorisation,02,1
2102,Enregistrement,02,1
1511,,60,1
3531,Autorisation,60,1
2522,Enregistrement,60,1
1175,,60,3
2562,,60,1
2275,Autorisation,60,1
2410,Inconnu,60,2
211,Inconnu,60,1
246,,60,1
1132,Inconnu,60,1
305BIS,,60,1
376BIS,,60,1
328BIS,,60,1
2340,Autorisation,60,2
2345,,60,1
1720,Inconnu,80,1
211,Inconnu,80,3
2551,,80,1
2570,,80,1
288,Inconnu,80,2
2915,Inconnu,60,1
1450,,60,2
2563,,60,1
2175,Autorisation,60,3
1150,Autorisation,60,2
1158,Autorisation,60,1
1212,Autorisation,60,2
261BIS,Autorisation,60,3
2770,Autorisation,60,3
2791,,60,2
281,,60,1
1720,,60,2
2111,Enregistrement,60,1
114BIS,,60,1
177,,60,1
2221,Autorisation,60,1
325,,60,1
340,,60,1
3641,Autorisation,60,2
373,,60,1
58,,60,1
1331,Autorisation,60,2
1410,Autorisation,60,1
1414,Autorisation,60,3
298,,60,1
299,,60,1
183BIS,Autorisation,60,1
211,Autorisation,60,1
261,Autorisation,60,1
2101,Enregistrement,60,2
342,Inconnu,60,1
2660,Inconnu,60,1
2714,Inconnu,60,4
4110,,60,1
4130,Inconnu,60,6
4722,Inconnu,60,3
1436,,60,2
4330,,60,2
1136,Autorisation,60,1
361,Autorisation,60,3
4422,Autorisation,60,1
1330,Autorisation,60,1
1455,,60,1
195,,60,1
2522,Inconnu,60,1
2551,Autorisation,60,1
2552,Inconnu,60,1
2410,Autorisation,60,1
4150,,60,2
3450,Autorisation,60,1
4110,Inconnu,60,3
4430,Autorisation,60,1
4709,Inconnu,60,1
4710,Inconnu,60,1
4716,Inconnu,60,1
4733,,60,1
216,,60,1
1171,,60,1
1138,Autorisation,60,1
136,,60,1
137,Autorisation,60,1
138,Autorisation,60,1
1420,Autorisation,60,1
1431,Autorisation,60,1
270,,60,1
276TER,Autorisation,60,1
31,,60,1
357QUI,Autorisation,60,1
357SEX,Autorisation,60,1
37,,60,1
375,,60,1
57,,60,1
88,,60,1
58,Inconnu,80,1
2523,Autorisation,60,1
2515,Inconnu,60,1
1155,Autorisation,60,1
2565,Inconnu,60,1
2101,Inconnu,60,1
1156,,60,1
1715,Inconnu,60,1
329,Autorisation,60,1
322,Inconnu,60,1
2340,Enregistrement,60,1
2410,,60,1
329,,60,1
2971,Autorisation,60,1
4310,,60,1
268BIS,,60,1
3642,Autorisation,80,1
118,,80,1
261,,80,2
89,Autorisation,80,4
89TER,Autorisation,80,2
96,,80,1
2552,,80,2
1158,,80,1
1175,Autorisation,80,1
1411,Inconnu,80,1
2445,,80,1
2450,Inconnu,80,2
2564,Autorisation,80,6
328BIS,,80,2
1715,,80,1
2321,,80,1
2345,Autorisation,80,1
2430,Autorisation,80,1
2450,,80,3
3110,Autorisation,80,1
3610,Autorisation,80,1
4718,,80,2
4734,Inconnu,80,1
4802,Inconnu,80,1
95,,80,1
1520,Autorisation,80,2
2546,Autorisation,80,1
2160,Inconnu,80,3
2517,Enregistrement,80,1
2552,Inconnu,80,1
251,Autorisation,80,1
261BIS,Inconnu,80,1
281,Autorisation,80,1
2516,Inconnu,80,2
408,Autorisation,80,1
1137,Autorisation,80,1
1171,Autorisation,80,1
1172,Autorisation,80,1
140,,80,1
1610,Autorisation,80,1
1611,Autorisation,80,1
16,Inconnu,80,1
23,Inconnu,80,1
382,Inconnu,80,1
68,Autorisation,80,1
121,,80,2
2562,,80,1
1511,Autorisation,80,1
1532,Autorisation,80,1
1433,Inconnu,80,2
1433,,80,3
2240,Autorisation,80,1
2660,Autorisation,80,1
2780,Autorisation,80,2
322,Inconnu,80,2
2170,,80,2
2950,Inconnu,80,1
2518,,80,1
2521,,80,4
2221,Enregistrement,80,1
2140,Autorisation,80,1
1311,Enregistrement,80,1
2210,Autorisation,80,2
2255,,80,1
1175,Inconnu,80,1
2567,Inconnu,80,1
4130,Inconnu,80,1
4331,Inconnu,80,1
4719,Inconnu,80,1
4725,,80,1
2935,Inconnu,80,1
282,Autorisation,80,1
2910,Enregistrement,80,1
2221,,80,1
128,Autorisation,80,1
2101,,80,1
2715,,80,1
2716,Inconnu,80,1
2120,Autorisation,80,1
2220,,80,1
2102,Enregistrement,80,1
1331,,22,2
2716,Autorisation,22,5
281,Autorisation,22,1
2220,,22,4
1185,,22,1
1511,Autorisation,22,1
225,,22,1
1411,,22,1
223,,22,1
2716,Enregistrement,22,2
1311,,22,2
2450,Autorisation,22,1
2715,,22,2
3550,Autorisation,22,1
2782,Autorisation,22,1
1430,Inconnu,22,1
2662,Inconnu,22,1
1418,,22,1
4511,Inconnu,22,1
4725,Inconnu,22,1
272BIS,,22,1
1720,,22,1
1720,Inconnu,22,1
2731,Enregistrement,22,1
2350,Autorisation,22,1
274,,22,1
335,,22,1
338,,22,1
339,,22,1
340,,22,1
2518,,22,1
2522,,22,1
81QUA,Autorisation,22,1
119,,22,1
206BIS,Autorisation,22,1
1331,Autorisation,22,1
211,,22,1
255,,22,2
1131,Inconnu,22,2
1173,Inconnu,22,2
1511,Enregistrement,22,1
2760,Autorisation,22,1
251,,22,1
4755,Autorisation,22,2
2250,,22,1
2260,Inconnu,22,1
4802,Inconnu,22,2
2940,Inconnu,22,1
268BIS,,22,1
254,,22,2
2915,Inconnu,22,1
2795,Autorisation,22,1
1611,Inconnu,22,2
4422,,22,1
1455,,22,1
2791,Inconnu,22,1
2170,Inconnu,22,1
2101,Enregistrement,22,4
2120,Autorisation,22,1
2101,Inconnu,22,1
2111,Enregistrement,22,1
2130,Autorisation,22,1
2230,Autorisation,29,1
2345,,29,1
385QUA,,29,1
299,,29,3
2770,Autorisation,29,1
1530,Enregistrement,29,2
2445,Autorisation,29,1
2450,Autorisation,29,5
4702,,29,4
202,Autorisation,29,2
1720,,29,1
1720,Inconnu,29,1
2940,Inconnu,29,2
2518,Enregistrement,29,1
2931,Autorisation,29,1
128,Autorisation,29,2
2920,Inconnu,29,2
81TER,,29,1
253,Autorisation,29,1
261BIS,,29,1
4735,Autorisation,29,3
2517,Autorisation,29,1
2720,Autorisation,29,1
2685,,29,1
81TER,Autorisation,29,1
2915,Inconnu,29,1
1220,,29,1
1418,,29,2
1630,,29,1
2430,Autorisation,29,2
3610,Autorisation,29,4
216,,29,1
2563,,29,1
1310,,29,1
1311,,29,1
1416,,29,1
1431,Autorisation,29,2
1433,Autorisation,29,2
1450,,29,2
2561,,29,1
2793,,29,1
4210,Autorisation,29,1
4220,Autorisation,29,2
68,,29,1
2515,Inconnu,29,1
89BIS,Autorisation,29,1
4331,,29,1
4802,Inconnu,29,2
2250,Autorisation,29,1
2250,,29,1
2253,,29,1
2524,,29,1
1172,,29,1
4310,Inconnu,29,1
2719,,29,1
2516,Inconnu,29,1
2522,Inconnu,29,2
2220,Enregistrement,29,1
4330,Inconnu,29,1
4741,Inconnu,29,1
4310,,29,1
2710,Inconnu,29,1
4220,Enregistrement,29,1
4735,,29,2
2795,,29,1
2111,Inconnu,29,1
2750,Autorisation,29,2
2230,Inconnu,29,1
3641,Autorisation,29,1
2101,Autorisation,29,1
2660,,35,1
4330,,35,2
4719,,35,1
89,,35,1
1520,Inconnu,35,2
1212,Autorisation,35,2
1810,Autorisation,35,1
4320,,35,1
4421,Autorisation,35,1
4610,Autorisation,35,1
4630,Autorisation,35,1
4801,Autorisation,35,1
2516,Inconnu,35,3
2713,Inconnu,35,1
2716,Inconnu,35,2
2717,,35,2
195,,35,1
2551,Autorisation,35,1
2561,,35,2
1720,,35,1
1720,Inconnu,35,1
2799,Autorisation,35,1
1211,Autorisation,35,1
1630,,35,1
3410,Autorisation,35,2
4110,Inconnu,35,1
4441,Autorisation,35,1
272,,35,1
68,,35,1
2750,Autorisation,35,1
1430,Inconnu,35,1
4220,,35,1
4331,Inconnu,35,1
4725,,35,1
1310,,35,1
2661,Inconnu,35,3
4732,Inconnu,35,1
4735,Autorisation,35,5
2662,Inconnu,35,1
2710,Inconnu,35,1
2160,Enregistrement,35,1
1136,,35,1
2445,Autorisation,35,1
1156,,35,1
211BIS,Autorisation,35,1
2254,Autorisation,35,1
1511,Inconnu,35,1
128,Autorisation,35,1
2660,Inconnu,35,1
2950,Inconnu,35,1
1172,Inconnu,35,1
2340,Enregistrement,35,4
91,,35,1
135,Autorisation,35,1
135,,35,1
2715,,35,3
3540,Autorisation,35,1
2253,,35,1
2660,Autorisation,35,2
2935,Autorisation,35,1
1411,,35,1
4442,,35,1
253,Autorisation,35,1
1150,,35,1
1151,,35,1
1311,Enregistrement,35,1
1311,Inconnu,35,1
1511,Autorisation,35,1
4331,,35,2
322,Inconnu,35,1
2782,Autorisation,35,1
1311,,35,1
2711,Inconnu,35,1
1521,,35,1
2781,Autorisation,35,1
3532,Autorisation,35,1
4441,,35,1
2120,,35,1
2781,,35,1
1530,Enregistrement,56,1
2430,Autorisation,56,1
2440,Autorisation,56,1
3610,Autorisation,56,2
2340,Enregistrement,56,2
2718,Inconnu,56,1
4422,,56,1
4441,,56,4
4741,Inconnu,56,1
138,,56,2
1158,,56,1
1185,Inconnu,56,2
1715,Autorisation,56,1
2551,Autorisation,56,2
2563,,56,1
2921,Autorisation,56,2
3240,Autorisation,56,1
2220,Inconnu,56,1
2221,Inconnu,56,1
4710,Autorisation,56,1
2640,Inconnu,56,1
4120,,56,1
4321,Inconnu,56,2
4802,Inconnu,56,1
1511,Autorisation,56,1
1532,Autorisation,56,3
2230,,56,4
2445,Autorisation,56,1
2450,Autorisation,56,1
153BIS,Autorisation,56,1
253,,56,5
2791,Inconnu,56,1
1413,,56,2
2730,Autorisation,56,2
2950,Autorisation,56,1
2221,,56,2
1532,Inconnu,56,2
137,,56,4
285,,56,1
2660,,56,1
2661,Inconnu,56,1
2925,Inconnu,56,1
3410,Autorisation,56,2
330,,56,1
333,,56,1
1532,Enregistrement,56,1
2790,Autorisation,56,1
81,Autorisation,56,1
81QUA,Autorisation,56,1
2160,,56,3
2940,Enregistrement,56,1
2782,Autorisation,56,2
1436,,56,2
211,,56,1
2170,,56,3
2793,Autorisation,56,1
4210,,56,1
4220,Autorisation,56,1
4220,Enregistrement,56,2
246,,56,1
2516,Inconnu,56,1
89BIS,,56,1
2567,Inconnu,56,1
4719,Inconnu,56,2
4725,Inconnu,56,2
2795,,56,2
1421,Inconnu,56,1
2794,Enregistrement,56,1
268BIS,,56,1
89BIS,Autorisation,56,1
1414,Inconnu,56,1
137,Autorisation,56,1
2711,Inconnu,56,1
2716,Enregistrement,56,1
2175,Inconnu,56,1
4310,,56,1
1530,Autorisation,56,1
2662,Autorisation,56,1
2663,Autorisation,56,1
4001,Autorisation,56,1
4320,,56,1
2101,Enregistrement,56,1
4130,Autorisation,56,1
2690,Autorisation,56,1
3710,Autorisation,56,1
2792,,56,1
3643,Autorisation,56,1
2720,Autorisation,44,1
2562,Autorisation,44,1
2563,,44,3
4110,Autorisation,44,4
2551,Autorisation,44,3
1111,Autorisation,44,4
2790,Autorisation,44,6
2795,Autorisation,44,1
98BIS,Inconnu,44,1
1410,,44,1
1415,Autorisation,44,1
1431,,44,1
2719,,44,1
4310,Autorisation,44,1
4330,Autorisation,44,1
4331,Autorisation,44,2
2660,Autorisation,44,3
385QUA,,44,1
1715,Autorisation,44,4
1721,,44,3
1721,Inconnu,44,3
211,,44,2
1710,,44,3
1710,Inconnu,44,2
195,,44,1
3240,Autorisation,44,1
4120,,44,1
4719,,44,2
1212,Autorisation,44,1
2915,Autorisation,44,1
4150,Inconnu,44,1
4511,Autorisation,44,2
2210,Autorisation,44,2
2921,Inconnu,44,1
2230,Enregistrement,44,1
2230,,44,1
2752,Autorisation,44,1
153BIS,,44,2
1532,Autorisation,44,1
2770,Autorisation,44,1
4801,Inconnu,44,1
1720,,44,3
1521,Autorisation,44,1
217,,44,1
261,,44,1
2321,,44,1
2330,,44,1
3670,Autorisation,44,1
4220,Enregistrement,44,1
2220,,44,1
2220,Inconnu,44,3
2221,Inconnu,44,2
4702,Inconnu,44,1
1510,Inconnu,44,5
2252,Autorisation,44,1
1416,Autorisation,44,1
4310,,44,1
81,Inconnu,44,1
1158,,44,2
2660,,44,1
4001,Autorisation,44,1
1720,Inconnu,44,1
286,,44,1
2718,Inconnu,44,1
2565,Inconnu,44,1
2567,Inconnu,44,1
2661,Inconnu,44,1
384,,44,1
83,,44,1
83,Inconnu,44,1
1612,Inconnu,44,1
242,Autorisation,44,2
2710,Inconnu,44,1
1310,,44,2
4150,Autorisation,44,1
4422,,44,1
4630,,44,1
1433,Inconnu,44,2
1435,Enregistrement,44,1
50,,44,1
1185,Autorisation,44,1
2516,Inconnu,44,1
2718,,44,3
2240,Inconnu,44,1
2770,Inconnu,44,1
1173,Inconnu,44,1
1412,Autorisation,44,1
1525,Inconnu,44,1
4320,Autorisation,44,1
4442,,44,1
2445,,44,2
2564,Inconnu,44,1
2111,Enregistrement,44,1
2782,Autorisation,44,1
1411,Inconnu,44,1
1132,,44,1
4140,,44,2
4722,Inconnu,44,1
2713,Enregistrement,44,3
206BIS,Autorisation,49,1
254,,49,3
257,Inconnu,49,2
2355,,44,1
3641,Autorisation,44,1
4710,,49,1
2101,Autorisation,44,1
2102,Autorisation,44,5
2101,,44,1
2101,Enregistrement,44,1
289,,49,1
81TER,,49,2
2518,Enregistrement,49,1
1311,Autorisation,49,1
2524,,49,1
1430,Inconnu,49,1
2562,Autorisation,49,1
1311,,49,1
2160,Enregistrement,49,2
1310,Autorisation,49,1
2311,Autorisation,49,1
2321,,49,1
2564,Autorisation,49,2
2795,,49,1
329,Autorisation,49,3
2780,Enregistrement,49,1
254,Inconnu,49,1
255,Inconnu,49,1
259,,49,2
33BIS,,49,1
4802,Autorisation,49,1
407,Inconnu,49,1
1138,Autorisation,49,1
2340,Autorisation,49,1
2351,Autorisation,49,1
2360,,49,2
68,Autorisation,49,1
1190,,49,1
1190,Inconnu,49,1
2685,,49,2
1511,Enregistrement,49,4
2220,Inconnu,49,2
2221,Inconnu,49,1
361,Autorisation,49,1
2771,Autorisation,49,1
3520,Autorisation,49,1
2546,Autorisation,49,1
2566,Autorisation,49,1
3250,Autorisation,49,1
183TER,Autorisation,49,2
272BIS,,49,2
3350,Autorisation,49,1
238,,49,1
2925,Inconnu,49,1
1434,Inconnu,49,1
2930,Inconnu,49,1
2711,Enregistrement,49,1
4310,,49,1
2799,Autorisation,49,1
2445,,49,1
2792,,49,1
4110,Autorisation,49,1
4715,,49,1
2792,Autorisation,49,1
2565,Enregistrement,49,1
2518,,49,1
2101,Enregistrement,49,1
1220,Inconnu,53,1
2120,Autorisation,49,1
128,Autorisation,53,2
272BIS,,53,1
286,,53,1
329,Autorisation,53,3
341,,53,2
98BIS,,53,1
2517,Inconnu,53,1
1530,Inconnu,53,2
2220,Autorisation,53,2
2410,Inconnu,53,1
2681,Autorisation,49,1
3450,Autorisation,49,1
2930,,53,2
89BIS,Autorisation,53,1
2661,Enregistrement,53,3
1435,Enregistrement,53,1
2221,,53,2
2713,Inconnu,53,1
1434,Autorisation,53,3
1715,Autorisation,53,1
2770,Autorisation,53,1
3520,Autorisation,53,2
261BIS,,53,1
1200,,53,5
2311,Autorisation,53,1
2321,,53,1
2330,Autorisation,53,1
3620,Autorisation,53,1
2564,Autorisation,53,1
2563,,53,1
2660,Autorisation,53,1
1172,,53,3
4331,Inconnu,53,1
81BIS,,53,1
81QUA,Autorisation,53,1
1111,Autorisation,53,3
1172,Autorisation,53,1
1173,,53,2
1200,Autorisation,53,2
1450,,53,1
4110,Autorisation,53,1
4120,,53,2
4331,Autorisation,53,1
4421,,53,1
1311,,53,2
1138,Autorisation,53,1
2445,Autorisation,53,3
2450,,53,3
1523,,53,1
1611,Autorisation,53,2
1630,Autorisation,53,2
273BIS,,53,1
361,Autorisation,53,1
4802,,53,3
1720,,53,2
1720,Inconnu,53,2
2220,Enregistrement,53,1
2640,Autorisation,53,1
4734,,53,1
1331,Autorisation,53,1
1331,,53,1
251,,53,1
282,,53,1
288,,53,1
1131,Inconnu,53,1
1331,Inconnu,53,1
2915,Autorisation,53,2
4130,,53,2
1412,Inconnu,53,1
81,,53,1
2521,Enregistrement,53,1
2521,,53,1
2516,,53,1
3310,Autorisation,53,1
1311,Autorisation,53,1
4210,,53,1
4220,Autorisation,53,1
2240,Autorisation,53,1
1511,Enregistrement,53,1
4735,Autorisation,53,2
2752,Autorisation,53,1
4140,,53,1
4331,,53,1
4441,,53,2
4442,,53,1
4511,,53,1
2781,,53,4
89BIS,,53,1
2260,Enregistrement,53,1
4110,,53,1
4510,Autorisation,53,1
4511,Autorisation,53,1
2731,Enregistrement,53,2
2110,,53,1
2140,,53,1
2140,Autorisation,53,1
4210,,72,2
2921,Autorisation,72,3
4331,,72,1
1720,,72,1
2440,,72,1
2640,,72,3
1416,,72,2
2715,,72,3
2771,Autorisation,72,1
1313,Autorisation,72,1
3,Inconnu,72,1
417,Inconnu,72,1
4210,Autorisation,72,1
4220,Autorisation,72,1
66,Inconnu,72,1
1175,Autorisation,72,1
273BIS,,72,1
3450,Autorisation,72,1
1331,Autorisation,72,2
3230,Autorisation,72,1
2716,Enregistrement,72,1
145,Autorisation,72,1
2546,Autorisation,72,1
120,,72,1
1721,Inconnu,72,1
2716,Inconnu,72,2
3532,Autorisation,72,2
1611,Autorisation,72,1
1630,Autorisation,72,1
2630,Autorisation,72,1
220,,72,1
89,Autorisation,72,1
2713,Enregistrement,72,1
299,,72,1
68,Autorisation,72,1
69,,72,1
94,,72,1
2420,Autorisation,72,1
2935,Autorisation,72,1
1132,Autorisation,72,1
2251,Autorisation,72,1
2752,Autorisation,72,1
2550,Autorisation,72,1
2552,Autorisation,72,1
2516,Inconnu,72,1
2330,,72,1
2340,Autorisation,72,1
2660,Autorisation,72,1
1532,Enregistrement,72,1
4734,Inconnu,72,1
2221,Enregistrement,72,4
2210,Autorisation,72,5
3641,Autorisation,72,1
2340,,72,1
2355,,72,1
2140,Autorisation,72,1
2731,Autorisation,72,1
3710,Autorisation,72,1
2662,Inconnu,85,1
2170,,72,1
2102,,72,1
2102,Autorisation,72,1
2220,Enregistrement,72,1
2930,,85,2
1530,Enregistrement,85,2
3610,Autorisation,85,2
325,,85,2
367,Autorisation,85,2
2930,Inconnu,85,1
1212,,85,1
4422,,85,1
2350,Autorisation,85,1
2663,Autorisation,85,6
2550,Autorisation,85,1
2551,Autorisation,85,1
1132,Autorisation,85,2
2565,,85,4
288,,85,3
81TER,Autorisation,85,1
2170,Autorisation,85,4
2415,,85,2
2521,,85,1
1311,Autorisation,85,3
1BIS,,85,1
282,,85,1
4511,,85,2
395,,85,1
91,,85,1
114BIS,Inconnu,85,1
325,Inconnu,85,1
89,Inconnu,85,1
2782,Autorisation,85,1
1432,Autorisation,85,2
4734,Enregistrement,85,1
98BIS,,85,1
2713,Inconnu,85,1
261,,85,1
2255,,85,1
2791,,85,2
2780,Enregistrement,85,1
2518,Enregistrement,85,1
4110,,85,1
4210,Autorisation,85,1
4220,Autorisation,85,1
2940,,75,4
1436,,85,1
1630,Autorisation,85,1
4130,,85,1
4320,,85,1
4321,,85,1
4330,,85,1
4440,,85,1
4441,,85,1
4442,,85,1
4719,,85,1
2210,,85,1
2140,Autorisation,85,2
2780,Inconnu,85,1
2113,,85,1
2101,Inconnu,85,1
2111,,85,1
2560,Autorisation,75,2
2575,,75,1
1432,Autorisation,75,2
2563,Enregistrement,75,1
2564,Autorisation,75,1
1630,Inconnu,75,1
3110,Autorisation,75,1
4510,Inconnu,75,1
4511,Inconnu,75,1
4718,Inconnu,75,1
4719,Inconnu,75,1
4725,Inconnu,75,1
1418,,75,1
2931,Autorisation,75,1
1413,Autorisation,75,1
1710,,75,1
1710,Inconnu,75,1
1711,,75,1
1711,Inconnu,75,1
2140,Autorisation,75,1
4331,Enregistrement,75,1
2450,Autorisation,75,1
1180,Inconnu,75,2
4734,,75,1
1200,Autorisation,77,2
2570,,77,1
4707,,77,1
4708,Autorisation,77,1
4711,,77,1
4715,Inconnu,77,1
261,Inconnu,77,1
1431,Autorisation,77,1
2551,,77,1
1155,Inconnu,77,3
1180,Autorisation,77,3
2795,,77,4
2799,Autorisation,77,1
1311,,77,3
2562,Autorisation,77,1
2562,,77,1
2950,,77,3
346BIS,,77,1
79,,77,1
282,Autorisation,77,1
296,,77,4
331BIS,Inconnu,77,1
1138,,77,1
135,,77,1
2340,,77,2
68,,77,2
69,,77,1
97,,77,1
2661,Inconnu,77,4
1156,Inconnu,77,1
2716,Inconnu,77,2
2717,Autorisation,77,1
2719,,77,2
2770,,77,1
2790,,77,1
3510,Autorisation,77,2
3550,Autorisation,77,4
2255,Inconnu,77,1
298,,77,1
356,Autorisation,77,1
2523,Autorisation,77,1
3350,Autorisation,77,1
2230,,77,2
356,Inconnu,77,1
357,Autorisation,77,1
196BIS,Autorisation,77,1
2430,Autorisation,77,1
2440,Autorisation,77,1
330,,77,1
333,,77,2
3610,Autorisation,77,1
2350,Autorisation,77,1
2351,,77,1
2355,,77,1
2360,Autorisation,77,1
1523,Autorisation,77,2
2950,Autorisation,77,1
251,Inconnu,77,1
272BIS,Inconnu,77,2
2915,Inconnu,77,1
1419,,77,1
1612,,77,1
4421,,77,2
244,,77,1
325,,77,2
367,Autorisation,77,1
368,,77,1
89,Autorisation,77,2
1212,,77,2
1420,Autorisation,77,1
1521,,77,1
3250,Autorisation,77,1
342BIS,Autorisation,77,1
4422,Autorisation,77,1
4719,,77,1
1455,,77,2
195,,77,3
2545,Autorisation,77,2
2551,Autorisation,77,1
3220,Autorisation,77,2
4001,Autorisation,77,1
358,Autorisation,77,1
89TER,,77,2
1711,,77,1
1711,Inconnu,77,1
409,Autorisation,77,1
251,Autorisation,77,2
4441,Autorisation,77,1
2714,Enregistrement,77,1
88,,77,1
376BIS,,77,1
1331,Autorisation,77,1
3531,Autorisation,77,1
3540,Autorisation,77,2
1136,Inconnu,77,2
1511,Inconnu,77,3
2220,Enregistrement,77,2
2230,Autorisation,77,2
2253,,77,1
2150,Autorisation,77,1
2750,Autorisation,77,1
193BIS,,77,1
2980,,77,1
2450,Inconnu,77,1
2794,,77,1
128,Autorisation,77,1
2180,Inconnu,77,1
4220,,77,1
4610,Inconnu,77,1
255,Inconnu,77,1
278,,77,2
219,,77,1
387BIS,,77,1
375,,77,2
385,,77,1
313,,77,1
125,,77,1
73,,77,1
1511,Autorisation,77,1
50,,77,1
4702,Inconnu,91,2
3642,Autorisation,78,1
261BIS,Autorisation,78,1
89,Autorisation,78,1
2950,,78,2
1155,,78,1
2160,,78,2
2175,Autorisation,78,1
4110,,78,3
4120,,78,6
4140,,78,2
4150,,78,1
2760,Autorisation,78,2
1716,Inconnu,78,1
254,,78,1
6,,78,1
81,,78,1
1172,,78,5
2715,,78,6
2220,Inconnu,78,1
1156,,78,1
2340,Inconnu,78,1
385QUI,,78,1
1200,,78,4
3670,Autorisation,78,6
1132,Autorisation,78,2
2210,Autorisation,78,1
1450,Inconnu,78,1
2253,,78,2
2685,,78,1
272BIS,,78,1
1130,Autorisation,78,1
1141,,78,1
1171,Autorisation,78,1
1200,Inconnu,78,3
1212,,78,2
1321,Autorisation,78,1
1416,Inconnu,78,1
1620,,78,1
1810,,78,1
2275,Autorisation,78,1
2620,Autorisation,78,3
2750,Autorisation,78,1
3450,Autorisation,78,1
4001,Autorisation,78,1
89BIS,Autorisation,78,1
98BIS,Inconnu,78,1
2550,Autorisation,78,1
2552,,78,1
281,Autorisation,78,2
282,Autorisation,78,1
284,,78,3
69,,78,1
1332,Inconnu,78,1
2175,Inconnu,78,1
2718,,78,3
4702,Inconnu,78,2
1311,,78,1
1311,Enregistrement,78,1
225,,78,2
2250,Autorisation,78,1
2253,Autorisation,78,1
2255,Autorisation,78,1
2515,Inconnu,78,2
4715,Inconnu,78,1
89,,78,2
2546,Autorisation,78,4
62,Autorisation,78,1
89BIS,,78,1
2517,Inconnu,78,2
68,Inconnu,78,1
1420,,78,1
1716,,78,1
2120,Autorisation,78,1
4421,,78,1
1151,Autorisation,78,2
195,,78,2
